genre	rating	review
Animation	8	".
Animation	8	But this is where the resemblance stops.
Drama	10	THE ITALIAN is an astonishingly accomplished film for its time.
Drama	10	The themes of social injustice, revenge and forgiveness are completely relevant today.
Action	9	Beautifully done.
Action	9	A lot of angst.
Action	9	I have watched it over and over again.
Action	9	The music is also amazing.
Action	9	A surprise ending that grips as much as the whole movie does.
Action	9	I couldn't get enough of it.
Drama	9	Beautifully done.
Drama	9	A lot of angst.
Drama	9	I have watched it over and over again.
Drama	9	The music is also amazing.
Drama	9	A surprise ending that grips as much as the whole movie does.
Drama	9	I couldn't get enough of it.
Sci-Fi	9	Beautifully done.
Sci-Fi	9	A lot of angst.
Sci-Fi	9	I have watched it over and over again.
Sci-Fi	9	The music is also amazing.
Sci-Fi	9	A surprise ending that grips as much as the whole movie does.
Sci-Fi	9	I couldn't get enough of it.
Drama	10	I thought this was a very good movie.
Drama	10	, that's why this made this move such a good movie.
Drama	10	I seem to find myself watching it every time it comes on.
Romance	10	I thought this was a very good movie.
Romance	10	, that's why this made this move such a good movie.
Romance	10	I seem to find myself watching it every time it comes on.
Animation	7	"
Animation	7	Hemo the Magnificent" is actually quite well done.
Animation	7	It's all about blood, the heart, and the circulatory system.
Family	7	"
Family	7	Hemo the Magnificent" is actually quite well done.
Family	7	It's all about blood, the heart, and the circulatory system.
Adventure	8	Many of the American people would say...
Adventure	8	What???
Adventure	8	to my opening comment.
Adventure	8	The great difference is the way that the story takes.
Animation	8	Many of the American people would say...
Animation	8	What???
Animation	8	to my opening comment.
Animation	8	The great difference is the way that the story takes.
Comedy	8	Many of the American people would say...
Comedy	8	What???
Comedy	8	to my opening comment.
Comedy	8	The great difference is the way that the story takes.
Drama	10	This is probably my favorite movie of all time.
Drama	10	It is perfection in its storytelling.
Fantasy	8	I say check this out.
Fantasy	8	May not be spectacular, but it's concept is pretty neato
Fantasy	8	and it delivers in the right spots.
Fantasy	8	8/10.
Horror	8	I say check this out.
Horror	8	May not be spectacular, but it's concept is pretty neato
Horror	8	and it delivers in the right spots.
Horror	8	8/10.
Drama	9	The twisted part?
Drama	9	The handy man is also her daughter's on and off love interest.
Drama	9	also her messed up life on her poor mother.
Drama	9	Beautifully played by Anne Reid, this character has dimension and portrays great emotion.
Drama	9	A truly brilliant performance and an enjoyable film.
Drama	9	8/10
Romance	9	The twisted part?
Romance	9	The handy man is also her daughter's on and off love interest.
Romance	9	also her messed up life on her poor mother.
Romance	9	Beautifully played by Anne Reid, this character has dimension and portrays great emotion.
Romance	9	A truly brilliant performance and an enjoyable film.
Romance	9	8/10
Comedy	10	'
Comedy	10	and of course no classic is complete without Audrey Hepburn.
Comedy	10	All Laughed is essential viewing for Bogdanovich fans.
Romance	10	'
Romance	10	and of course no classic is complete without Audrey Hepburn.
Romance	10	All Laughed is essential viewing for Bogdanovich fans.
Crime	10	street scenes and lifestyle glimpses alone are worth watching.
Crime	10	..
Crime	10	and maybe again.
Drama	10	street scenes and lifestyle glimpses alone are worth watching.
Drama	10	..
Drama	10	and maybe again.
Romance	10	street scenes and lifestyle glimpses alone are worth watching.
Romance	10	..
Romance	10	and maybe again.
Adventure	10	This movie is one I strongly recommend.
Adventure	10	Throughout the movie (and book)
Adventure	10	(I want the movie to follow the book EXACTLY).
Adventure	10	But, still it did real well.
Comedy	10	This movie is one I strongly recommend.
Comedy	10	Throughout the movie (and book)
Comedy	10	(I want the movie to follow the book EXACTLY).
Comedy	10	But, still it did real well.
Drama	10	This movie is one I strongly recommend.
Drama	10	Throughout the movie (and book)
Drama	10	(I want the movie to follow the book EXACTLY).
Drama	10	But, still it did real well.
Comedy	10	It's always great to see Donald Sutherland
Comedy	10	and here he's wonderful as the callous father of Macy.
Comedy	10	The basic dolby 2 channel sound is adequate for this film and well recorded.
Comedy	10	The cinematography creates the mood along with a very subtle musical background.
Crime	10	It's always great to see Donald Sutherland
Crime	10	and here he's wonderful as the callous father of Macy.
Crime	10	The basic dolby 2 channel sound is adequate for this film and well recorded.
Crime	10	The cinematography creates the mood along with a very subtle musical background.
Drama	10	It's always great to see Donald Sutherland
Drama	10	and here he's wonderful as the callous father of Macy.
Drama	10	The basic dolby 2 channel sound is adequate for this film and well recorded.
Drama	10	The cinematography creates the mood along with a very subtle musical background.
Drama	10	Matthew Davis(Jim Paxton),"Blue Crush",'02, gave a great supporting role and Shea Whigham(Pvt.
Drama	10	Enjoyable and entertaining film to view.
War	10	Matthew Davis(Jim Paxton),"Blue Crush",'02, gave a great supporting role and Shea Whigham(Pvt.
War	10	Enjoyable and entertaining film to view.
Crime	7	They never really stood much of a chance.
Drama	7	They never really stood much of a chance.
Comedy	7	The only thing odd is the casting.
Comedy	7	Made a few years later William Powell and Myrna Loy would have been perfect.
Crime	10	Despite being mislead the film is actually engaging.
Crime	10	The acting from all the cast is excellent
Drama	10	Despite being mislead the film is actually engaging.
Drama	10	The acting from all the cast is excellent
Mystery	10	Despite being mislead the film is actually engaging.
Mystery	10	The acting from all the cast is excellent
Adventure	10	This movie is one of my all time favorites.
Adventure	10	Cary Grant, Victor McLaglen, and Douglas Fairbanks Jr...what a cast.
Adventure	10	Not to mention Sam Jaffe as Gunga Din.
Adventure	10	Drama, action, adventure and comedy all rolled up into one.
Adventure	10	If you haven't seen it, I'd strongly recommend it.
Comedy	10	This movie is one of my all time favorites.
Comedy	10	Cary Grant, Victor McLaglen, and Douglas Fairbanks Jr...what a cast.
Comedy	10	Not to mention Sam Jaffe as Gunga Din.
Comedy	10	Drama, action, adventure and comedy all rolled up into one.
Comedy	10	If you haven't seen it, I'd strongly recommend it.
War	10	This movie is one of my all time favorites.
War	10	Cary Grant, Victor McLaglen, and Douglas Fairbanks Jr...what a cast.
War	10	Not to mention Sam Jaffe as Gunga Din.
War	10	Drama, action, adventure and comedy all rolled up into one.
War	10	If you haven't seen it, I'd strongly recommend it.
Comedy	8	And the movie was pretty good also.
Comedy	8	Babaganoosh!
Drama	10	I have no idea
Drama	10	what the other reviewer is talking about-
Drama	10	One of my all-time favorites.
Romance	10	I have no idea
Romance	10	what the other reviewer is talking about-
Romance	10	One of my all-time favorites.
Adventure	8	"
Adventure	8	I wish he did more campiness like this.
Adventure	8	Check this out.
Adventure	8	WARNING:
Adventure	8	This is not for serious sophisticated Anime fans!
Animation	8	"
Animation	8	I wish he did more campiness like this.
Animation	8	Check this out.
Animation	8	WARNING:
Animation	8	This is not for serious sophisticated Anime fans!
Sci-Fi	8	"
Sci-Fi	8	I wish he did more campiness like this.
Sci-Fi	8	Check this out.
Sci-Fi	8	WARNING:
Sci-Fi	8	This is not for serious sophisticated Anime fans!
Comedy	7	This film is definitely an odd love story.
Crime	7	This film is definitely an odd love story.
Thriller	7	This film is definitely an odd love story.
Drama	8	Slow but beautifully-mounted story of the American revolution.
History	8	Slow but beautifully-mounted story of the American revolution.
War	8	Slow but beautifully-mounted story of the American revolution.
Crime	7	David Duchovny bended his normal acting approach, which was great to see.
Crime	7	Angelina Jolie, of course, was beautiful and did great acting.
Crime	7	Great cast all together.
Crime	7	A must see for people bored with the same old action movie.
Drama	7	David Duchovny bended his normal acting approach, which was great to see.
Drama	7	Angelina Jolie, of course, was beautiful and did great acting.
Drama	7	Great cast all together.
Drama	7	A must see for people bored with the same old action movie.
Thriller	7	David Duchovny bended his normal acting approach, which was great to see.
Thriller	7	Angelina Jolie, of course, was beautiful and did great acting.
Thriller	7	Great cast all together.
Thriller	7	A must see for people bored with the same old action movie.
Horror	10	The Devil Dog: Hound of Hell is really good film.
Horror	10	It has good acting by the cast including Richard Crenna and R.G. Armstrong.
Horror	10	viscous!If you like horror films and haven't seen
Horror	10	and I don't think you'll be disappointed!
Thriller	10	The Devil Dog: Hound of Hell is really good film.
Thriller	10	It has good acting by the cast including Richard Crenna and R.G. Armstrong.
Thriller	10	viscous!If you like horror films and haven't seen
Thriller	10	and I don't think you'll be disappointed!
Action	9	The flying guillotines look wicked and the main villain has no problems using them.
Action	9	Campy and dark, this is great ol skool kung fu!!
Adventure	9	The flying guillotines look wicked and the main villain has no problems using them.
Adventure	9	Campy and dark, this is great ol skool kung fu!!
Crime	8	Here she gets involved with Joe Mantegna.
Crime	8	*
Crime	8	** out of
Crime	8	****
Thriller	8	Here she gets involved with Joe Mantegna.
Thriller	8	*
Thriller	8	** out of
Thriller	8	****
Drama	8	But Fiona's keeping a secret as to why she hates Barclay so much.
Drama	8	If you're a Stanwyck fan, this is a no miss.
Romance	8	But Fiona's keeping a secret as to why she hates Barclay so much.
Romance	8	If you're a Stanwyck fan, this is a no miss.
Adventure	9	Brilliant movie.
Adventure	9	The drawings were just amazing.
Adventure	9	Too bad it ended before it begun.
Adventure	9	I´ve waited 21 years for a sequel, but nooooo!!!
Animation	9	Brilliant movie.
Animation	9	The drawings were just amazing.
Animation	9	Too bad it ended before it begun.
Animation	9	I´ve waited 21 years for a sequel, but nooooo!!!
Fantasy	9	Brilliant movie.
Fantasy	9	The drawings were just amazing.
Fantasy	9	Too bad it ended before it begun.
Fantasy	9	I´ve waited 21 years for a sequel, but nooooo!!!
Action	10	What can I add that the previous comments haven't already said.
Action	10	Thanks again to Rick Baker who gave me this movie many years ago!
Comedy	10	What can I add that the previous comments haven't already said.
Comedy	10	Thanks again to Rick Baker who gave me this movie many years ago!
Romance	10	What can I add that the previous comments haven't already said.
Romance	10	Thanks again to Rick Baker who gave me this movie many years ago!
Action	10	what more could you ask from a movie?
Action	10	And be sure to share it with your family.
Comedy	10	what more could you ask from a movie?
Comedy	10	And be sure to share it with your family.
Drama	10	what more could you ask from a movie?
Drama	10	And be sure to share it with your family.
Action	7	Well, I must say that this was one hell of a fun movie.
Action	7	But stick with it, and you won't be disappointed!
Action	9	Wonderful stuff.
Animation	9	Wonderful stuff.
Comedy	9	Wonderful stuff.
Drama	8	This problem exists world wide, not just in America.
Drama	8	Some people tend to forget that.
Drama	8	Highly recommended.
Drama	9	All the horrors of today are so far fetched even i laugh
Drama	9	but this one gets me thinking
Drama	9	and it scares me as a mother what if i was desperate,
Horror	9	All the horrors of today are so far fetched even i laugh
Horror	9	but this one gets me thinking
Horror	9	and it scares me as a mother what if i was desperate,
Sci-Fi	9	All the horrors of today are so far fetched even i laugh
Sci-Fi	9	but this one gets me thinking
Sci-Fi	9	and it scares me as a mother what if i was desperate,
Horror	7	Why did it sound like the husband kept calling her Appy ?
Horror	7	It ruined a great episode and so I can only give it a 6.
Horror	7	Proper grammar and pronunciation are essential to a film.
Horror	7	6/10 come on Yankies get your English up to par !
Biography	10	That is not what this film is.
Drama	10	That is not what this film is.
Romance	10	That is not what this film is.
Comedy	10	Well, I thoroughly enjoyed this movie.
Comedy	10	It was funny and sad
Comedy	10	and yes, the guy Andie MacDowell shagged was hot.
Comedy	10	Interesting, realistic characters and plots as well as beautiful scenery.
Comedy	10	I think my Mum would like it.
Drama	10	Well, I thoroughly enjoyed this movie.
Drama	10	It was funny and sad
Drama	10	and yes, the guy Andie MacDowell shagged was hot.
Drama	10	Interesting, realistic characters and plots as well as beautiful scenery.
Drama	10	I think my Mum would like it.
Romance	10	Well, I thoroughly enjoyed this movie.
Romance	10	It was funny and sad
Romance	10	and yes, the guy Andie MacDowell shagged was hot.
Romance	10	Interesting, realistic characters and plots as well as beautiful scenery.
Romance	10	I think my Mum would like it.
Documentary	10	It is a second home to me
Documentary	10	Conspiracy theorists can go to hell by the way.
Comedy	10	Domestic Import was a great movie.
Comedy	10	I laughed the whole time.
Comedy	10	The acting was great.
Comedy	10	I heard it was based on a true story?
Comedy	10	If so, then that is hilarious (and amazing!).
Comedy	10	I highly recommend this movie.
Comedy	9	SERIES THREE- BLACKADDER THE THIRD
Comedy	9	"
